mono_ns,account_index,queue,depth,capacity,high_watermark,oldest_age_ns,dropped
7350077375744060,1,trace,0,8192,3,0,0
7350077375744060,1,latency,0,4096,0,0,0
7350077375744060,2,market_ingress,0,1024,7,0,0
7350077375744060,2,trader_request,0,1024,1,0,0
7350077375744060,2,trading_callback,0,1024,3,0,0
7350077375744060,2,trace,0,8192,4,0,0
7350077375744060,2,latency,0,4096,0,0,0
7350077375744060,3,market_ingress,0,1024,8,0,0
7350077375744060,3,trader_request,0,1024,1,0,0
7350077375744060,3,trading_callback,0,1024,3,0,0
7350077375744060,3,trace,0,8192,4,0,0
7350077375744060,3,latency,0,4096,0,0,0
7350077476260695,0,market_ingress,0,1024,7,0,0
7350077476260695,0,trader_request,0,1024,1,0,0
7350077476260695,0,trading_callback,0,1024,3,0,0
7350077476260695,0,trace,0,8192,3,0,0
7350077476260695,0,latency,0,4096,0,0,0
7350077476260695,1,market_ingress,0,1024,2,0,0
7350077476260695,1,trader_request,0,1024,1,0,0
7350077476260695,1,trading_callback,0,1024,2,0,0
7350077476260695,1,trace,0,8192,3,0,0
7350077476260695,1,latency,0,4096,0,0,0
7350077476260695,2,market_ingress,0,1024,7,0,0
7350077476260695,2,trader_request,0,1024,1,0,0
7350077476260695,2,trading_callback,0,1024,3,0,0
7350077476260695,2,trace,0,8192,4,0,0
7350077476260695,2,latency,0,4096,0,0,0
7350077476260695,3,market_ingress,0,1024,8,0,0
7350077476260695,3,trader_request,0,1024,1,0,0
7350077476260695,3,trading_callback,0,1024,3,0,0
7350077476260695,3,trace,0,8192,4,0,0
7350077476260695,3,latency,0,4096,0,0,0
7350077576835342,0,market_ingress,0,1024,7,0,0
7350077576835342,0,trader_request,0,1024,1,0,0
7350077576835342,0,trading_callback,0,1024,3,0,0
7350077576835342,0,trace,0,8192,3,0,0
7350077576835342,0,latency,0,4096,0,0,0
7350077576835342,1,market_ingress,0,1024,2,0,0
7350077576835342,1,trader_request,0,1024,1,0,0
7350077576835342,1,trading_callback,0,1024,2,0,0
7350077576835342,1,trace,0,8192,3,0,0
7350077576835342,1,latency,0,4096,0,0,0
7350077576835342,2,market_ingress,0,1024,7,0,0
7350077576835342,2,trader_request,0,1024,1,0,0
7350077576835342,2,trading_callback,0,1024,3,0,0
7350077576835342,2,trace,0,8192,4,0,0
7350077576835342,2,latency,0,4096,0,0,0
7350077576835342,3,market_ingress,0,1024,8,0,0
7350077576835342,3,trader_request,0,1024,1,0,0
7350077576835342,3,trading_callback,0,1024,3,0,0
7350077576835342,3,trace,0,8192,4,0,0
7350077576835342,3,latency,0,4096,0,0,0
